age,monthly_income,loan_amount,loan_term,dti,credit_history,num_dependents,name,job,city,default
55,3477,33335,48,0.33594615337893385,4,3,John 959,Mechanical Engineer,Lahad Datu,1
21,5384,16859,12,0.5606944813756801,6,1,Ahmad 960,Mechanical Engineer,Cameron Highlands,1
60,4703,24122,60,0.09505653683256443,0,1,John 961,Lawyer,Besut,1
42,3243,2577,12,0.200469047766359,7,0,Ahmad 962,Real Estate Agent,Mentakab,0
49,2174,43256,24,0.4134657667101601,9,2,John 963,Financial Advisor,Miri,1
28,1700,29350,24,0.20620271590177885,4,1,Ahmad 964,Receptionist,Temerloh,1
31,5238,42932,12,0.8765604907887176,7,0,John 965,Sales Executive,Kuala Lumpur,1
61,1949,34798,24,0.15828625605909807,9,3,Ahmad 966,Project Manager,Mentakab,1
57,2732,32898,48,0.45566082155309195,9,2,John 967,Factory Worker,Port Dickson,1
34,4563,16881,24,0.6056992404598757,4,4,Ahmad 968,Lawyer,George Town,1
50,1700,11785,60,0.6918639081608444,6,3,John 969,Technician,Sri Aman,0
55,6557,7691,48,0.38306936972650674,9,0,Ahmad 970,Customer Service Representative,Putrajaya,0
41,1700,18297,36,0.8690990687247285,2,3,John 971,Graphic Designer,Tawau,1
57,4845,7358,24,0.5683191510779255,1,4,Ahmad 972,Clerk,Kluang,1
25,5030,20581,24,0.4395077804475518,5,3,John 973,Real Estate Agent,Gua Musang,1
39,6076,2462,60,0.06724063405203662,4,0,Ahmad 974,Teacher,Bahau,0
34,4916,16511,60,0.464689468445165,8,4,John 975,Real Estate Agent,Temerloh,1
46,9035,11570,12,0.8207358408157303,9,4,Ahmad 976,Nurse,Mersing,1
24,5432,49665,12,0.6145410182213155,3,3,John 977,Mechanical Engineer,Kuala Lumpur,1
45,7107,45414,12,0.8321624537291183,2,4,Ahmad 978,Chef,Butterworth,1
62,3553,16474,60,0.4940116705993056,8,3,John 979,Teacher,Keningau,1
45,5241,8037,12,0.11846170509448184,7,2,Ahmad 980,Plumber,Sibu,0
38,8095,29129,12,0.01363984583588107,5,4,John 981,Project Manager,Kuching,1
60,4524,43267,36,0.3032195467185912,0,3,Ahmad 982,Receptionist,Alor Gajah,1
28,5384,14386,12,0.6979904714977925,9,2,John 983,Mechanical Engineer,Jasin,1
59,6961,7221,24,0.7902599039416938,0,4,Ahmad 984,Financial Advisor,Besut,0
60,3515,24474,60,0.2957528346203294,5,2,John 985,Technician,Tanah Merah,1
34,1700,41537,48,0.4956539208832471,2,5,Ahmad 986,Police Officer,Dungun,1
52,5511,48124,36,0.4211189044340816,2,4,John 987,Police Officer,Johor Bahru,1
58,6977,22045,60,0.41052278435142786,5,5,Ahmad 988,Civil Engineer,Nibong Tebal,1
53,2297,26783,60,0.2313487132001505,2,0,John 989,Operations Manager,Petaling Jaya,1
43,6340,41157,24,0.13637110502945837,9,0,Ahmad 990,Grab Driver,George Town,1
35,6353,5922,12,0.19668855823121312,5,3,John 991,Journalist,Port Dickson,0
53,1700,47407,24,0.0553323871633461,4,1,Ahmad 992,Teacher,Kapit,1
45,3127,23706,12,0.19813074182357704,3,5,John 993,Operations Manager,Cameron Highlands,1
37,4208,43771,12,0.009200897625379456,7,5,Ahmad 994,Doctor,Kapit,1
53,4640,33479,60,0.6272584006359783,1,0,John 995,Social Media Manager,Gua Musang,1
22,3513,6178,12,0.3163754073876829,6,5,Ahmad 996,Doctor,Kampar,1
34,3405,31022,36,0.9731447114269086,3,1,John 997,Graphic Designer,Putrajaya,1
60,8342,16240,36,0.19371705077629786,1,2,Ahmad 998,CEO,Melaka City,1
60,4784,27220,36,0.3458285703095939,6,2,John 999,Delivery Rider,Johor Bahru,1
59,3609,37736,60,0.3578411586415332,0,1,Ahmad 1000,Delivery Rider,Rawang,1
26,4917,3716,24,0.00845149606246054,3,5,John 1001,Journalist,Sandakan,0
26,6074,17574,48,0.8392079530394589,8,5,Ahmad 1002,Architect,Iskandar Puteri,1
23,5103,47279,12,0.03199446014432472,3,5,John 1003,Chef,Segamat,1
27,4588,18719,48,0.9401798347292414,2,3,Ahmad 1004,Dentist,George Town,1
28,3699,9181,24,0.8920743510936207,9,4,John 1005,Factory Worker,Nilai,1
62,3675,46763,24,0.5355219160859636,9,1,Ahmad 1006,Teacher,Tanah Merah,1
35,3804,45066,60,0.5435955749112921,1,1,John 1007,Plumber,Teluk Intan,1
49,5677,21213,36,0.6537779229561563,2,1,Ahmad 1008,Human Resources Manager,Langkawi,1
53,3011,7380,36,0.387050011934887,0,1,John 1009,Mechanical Engineer,Sri Aman,1
50,5786,1615,24,0.6472222833978555,9,1,Ahmad 1010,Dentist,Bayan Lepas,0
59,7825,1463,60,0.04476838868848687,7,5,John 1011,Mechanic,Melaka City,0
47,5651,32973,60,0.05404762734972657,0,3,Ahmad 1012,Marketing Manager,Segamat,1
56,4260,10158,12,0.45723041961954436,2,0,John 1013,Receptionist,Gua Musang,1
49,2403,21651,36,0.5496223011060349,2,5,Ahmad 1014,CEO,Kuala Lumpur,1
58,8156,4158,24,0.887817640335819,1,5,John 1015,Software Engineer,Kuching,1
53,2659,21008,48,0.10466063390789626,4,4,Ahmad 1016,Pharmacist,Puchong,1
57,6697,47202,36,0.8226479271938894,9,0,John 1017,Director,Kuala Terengganu,1
47,6277,5938,12,0.2100473372920696,2,1,Ahmad 1018,Plumber,Kuantan,0
53,4526,39185,60,0.39408364851003186,2,0,John 1019,Graphic Designer,Alor Setar,1
24,4474,23388,24,0.3166024348274129,7,3,Ahmad 1020,Technician,Cyberjaya,1
42,1700,9881,36,0.400155272865399,3,2,John 1021,Graphic Designer,Pasir Gudang,1
22,5660,6603,48,0.15049549807258555,3,5,Ahmad 1022,Architect,Kuala Terengganu,0
30,6239,35980,12,0.503570074403555,2,0,John 1023,Content Creator,Melaka City,1
25,2821,23504,12,0.8016425898313673,0,4,Ahmad 1024,Social Media Manager,Chukai,1
30,4688,17766,36,0.44153401037889695,7,3,John 1025,Social Media Manager,Kajang,1
53,5075,29386,48,0.4906135758981991,0,2,Ahmad 1026,Graphic Designer,Pasir Mas,1
58,6169,12695,12,0.8487675852813142,6,3,John 1027,Dentist,Jasin,1
33,5007,18796,24,0.7060581146380308,4,1,Ahmad 1028,Software Engineer,Sungai Petani,1
51,1747,43543,12,0.4904544085197847,3,2,John 1029,Nurse,Langkawi,1
56,3940,15559,48,0.25769564818917967,3,4,Ahmad 1030,Graphic Designer,Kota Kinabalu,1
44,5449,39914,60,0.8849267468449666,7,2,John 1031,Customer Service Representative,Nibong Tebal,1
35,6683,34139,60,0.5770204016905583,5,4,Ahmad 1032,Operations Manager,Johor Bahru,1
49,3764,39333,36,0.2211476101106934,0,1,John 1033,Lawyer,Sri Aman,1
28,9375,9802,48,0.26911975263801036,9,4,Ahmad 1034,Mechanical Engineer,Bahau,1
25,1700,9307,12,0.8031330889362459,7,3,John 1035,Real Estate Agent,Kuala Kangsar,1
49,3872,41205,12,0.04414556208745546,1,0,Ahmad 1036,Project Manager,Cameron Highlands,1
24,4833,34214,60,0.9920921870288201,5,3,John 1037,Architect,Bentong,1
32,4598,35159,60,0.13035167971479178,8,5,Ahmad 1038,Social Media Manager,Keningau,1
22,2535,12516,24,0.7960685253969374,0,3,John 1039,Customer Service Representative,Kulim,1
47,5895,30086,60,0.39477531677168287,5,2,Ahmad 1040,Human Resources Manager,Sibu,1
51,5742,49222,24,0.49221618328746686,7,1,John 1041,Marketing Manager,Jasin,1
56,5095,31480,12,0.8806505774645779,9,5,Ahmad 1042,Financial Advisor,Sepang,1
56,5663,45659,24,0.41291118958921325,1,5,John 1043,Mechanic,Besut,1
46,4152,48766,24,0.5374937536732345,4,5,Ahmad 1044,Receptionist,Tawau,1
63,1765,39737,36,0.04929966240916994,5,0,John 1045,Plumber,Alor Gajah,1
47,3566,10265,60,0.0023474738674531537,4,4,Ahmad 1046,Director,Langkawi,1
25,5314,49629,24,0.2447998730017259,2,2,John 1047,Pharmacist,Gua Musang,1
40,5325,6454,12,0.6805830929187673,3,1,Ahmad 1048,Graphic Designer,Bahau,1
31,5082,36918,48,0.1212648933591367,6,0,John 1049,Data Scientist,Kuala Kangsar,1
30,6097,27181,24,0.11376195880454942,3,3,Ahmad 1050,Doctor,Tanah Merah,1
60,3837,16386,60,0.4109606080359033,8,1,John 1051,Mechanical Engineer,Kuala Kangsar,1
58,5053,40182,36,0.6478370386082265,9,5,Ahmad 1052,Real Estate Agent,Sandakan,1
26,6144,38425,12,0.7120719922479305,1,1,John 1053,Chef,Jitra,1
28,4830,44254,36,0.17845067409837478,4,1,Ahmad 1054,Project Manager,Kuantan,1
43,2513,25327,48,0.07958814737204245,7,3,John 1055,Pharmacist,Sitiawan,1
46,3077,22181,24,0.9403970339455442,4,4,Ahmad 1056,Plumber,Besut,1
63,6661,48662,24,0.26066638256210173,9,2,John 1057,Police Officer,Kuala Kangsar,1
32,7784,22452,60,0.8533464976087238,7,5,Ahmad 1058,CEO,Semporna,1
46,7350,39248,24,0.8634914504628183,7,4,John 1059,Technician,Kota Bharu,1
33,5464,41801,12,0.7725225917625445,8,0,Ahmad 1060,Real Estate Agent,Rawang,1
60,2593,34751,48,0.16883360665257008,9,5,John 1061,Journalist,Kangar,1
38,4987,22991,36,0.8218014592542003,5,2,Ahmad 1062,Financial Advisor,Pasir Gudang,1
45,8124,42311,48,0.7692505592415867,3,0,John 1063,Police Officer,Jitra,1
53,6236,10916,24,0.5967229901062171,2,3,Ahmad 1064,Content Creator,Alor Gajah,1
60,4585,11143,36,0.33720203516895275,4,4,John 1065,Business Analyst,Iskandar Puteri,1
63,6257,26855,60,0.2625086042665441,5,5,Ahmad 1066,Mechanic,Kuala Terengganu,1
32,2461,16581,48,0.12188921208035897,2,1,John 1067,Financial Advisor,Bentong,1
64,3608,2907,36,0.5097570669008714,1,2,Ahmad 1068,Marketing Manager,Ampang,0
56,2831,30424,36,0.5852608755098465,6,5,John 1069,Editor,Subang Jaya,1
24,5939,24308,36,0.3593389905157872,4,1,Ahmad 1070,Teacher,Raub,1
25,6428,42984,12,0.47535906768086855,8,5,John 1071,Director,Melaka City,1
57,4692,42505,48,0.3635144573692667,2,0,Ahmad 1072,Mechanical Engineer,Ampang,1
28,3254,47525,36,0.6410060573207013,7,1,John 1073,Real Estate Agent,Rawang,1
62,4960,37942,48,0.9012592077965633,5,1,Ahmad 1074,Receptionist,Alor Gajah,1
48,4026,27957,36,0.16392026204694488,3,5,John 1075,Dentist,Sitiawan,1
51,3407,26464,60,0.3814088099031234,8,3,Ahmad 1076,Architect,Mentakab,1
29,5677,49476,60,0.14086860395086132,4,3,John 1077,Accountant,Shah Alam,1
49,3484,24649,60,0.624943770407832,9,4,Ahmad 1078,Receptionist,Bentong,1
34,1867,43065,24,0.7288705094885958,5,0,John 1079,Delivery Rider,Kota Bharu,1
60,2311,28125,36,0.9319127325974559,8,3,Ahmad 1080,Financial Advisor,Kuala Kangsar,1
61,1793,35758,24,0.2788719262609649,6,5,John 1081,Editor,Melaka City,1
42,5495,6596,48,0.9502112058654302,4,3,Ahmad 1082,Operations Manager,Sri Aman,1
31,5300,17374,24,0.0632626718206748,1,4,John 1083,Customer Service Representative,Sri Aman,1
43,5201,4775,48,0.6030138633645882,3,2,Ahmad 1084,Doctor,Pasir Gudang,1
21,6175,28388,48,0.057132719343329974,1,4,John 1085,Data Scientist,Kulim,1
57,7383,22029,48,0.8937741877619448,2,1,Ahmad 1086,Business Analyst,Segamat,1
41,3815,19445,24,0.5298090570700541,9,1,John 1087,Content Creator,Bentong,1
46,5812,49474,36,0.6693483507627961,2,3,Ahmad 1088,Accountant,Pasir Mas,1
56,1840,15645,24,0.8315739259104525,3,3,John 1089,Mechanical Engineer,Temerloh,1
43,7757,32105,36,0.15031062248396876,5,4,Ahmad 1090,Pharmacist,Miri,1
21,2510,14668,36,0.038591561938133845,2,4,John 1091,Content Creator,Kota Kinabalu,1
60,3579,16960,48,0.8788811459128522,9,5,Ahmad 1092,Waiter,Keningau,1
35,3804,12357,24,0.3149332274589325,0,0,John 1093,Civil Engineer,Sandakan,1
41,1947,38203,36,0.12897890792716526,0,5,Ahmad 1094,Waiter,Petaling Jaya,1
29,5065,16804,60,0.46846123708708653,8,1,John 1095,Accountant,Puchong,1
29,5427,15626,36,0.5983060756960188,8,5,Ahmad 1096,Delivery Rider,Cameron Highlands,1
30,4621,29132,60,0.030970603422510123,4,4,John 1097,Doctor,Bentong,1
46,1919,8951,24,0.2748956582570877,8,5,Ahmad 1098,Dentist,Temerloh,1
61,8966,7449,24,0.03279987427689601,6,2,John 1099,Real Estate Agent,Taiping,0
55,6098,20065,24,0.42033538919549895,8,0,Ahmad 1100,Dentist,Tawau,1
45,10268,36967,36,0.8951000290662443,6,4,John 1101,Factory Worker,Lahad Datu,1
46,3389,40536,12,0.9826524114935692,8,3,Ahmad 1102,Waiter,Sepang,1
31,6915,10130,36,0.6370475535036275,1,5,John 1103,Dentist,Mentakab,1
58,6558,24824,36,0.1616376937845918,7,4,Ahmad 1104,Clerk,Teluk Intan,1
22,4418,42401,48,0.9058493899993058,6,3,John 1105,Operations Manager,Kluang,1
27,7822,37993,48,0.5162478232000605,5,3,Ahmad 1106,Graphic Designer,Kota Bharu,1
38,4189,32875,36,0.1537493121029181,4,1,John 1107,Editor,Port Dickson,1
47,4278,7054,60,0.9217266694516614,3,1,Ahmad 1108,Social Media Manager,Batu Pahat,1
54,1700,35273,48,0.757469050723103,6,4,John 1109,Graphic Designer,Kajang,0
47,5818,42821,36,0.7317052727231516,2,4,Ahmad 1110,Waiter,Ampang,1
37,2348,49517,12,0.7091807037944047,7,2,John 1111,Architect,Bukit Mertajam,1
63,3898,11832,60,0.20033982109644233,1,0,Ahmad 1112,Mechanical Engineer,Nilai,1
64,2947,30670,24,0.21100669170752606,0,0,John 1113,Clerk,Kota Kinabalu,1
44,4267,23852,36,0.688292998427255,1,4,Ahmad 1114,Lawyer,Kota Kinabalu,1
45,5887,24620,36,0.21972275011039688,8,1,John 1115,Grab Driver,Kota Bharu,1
27,5022,29307,60,0.43867169680304885,4,5,Ahmad 1116,Sales Executive,Kuantan,1
26,6419,48551,48,0.7820018255939414,7,2,John 1117,Mechanical Engineer,Sepang,1
44,7531,2551,48,0.783952518097841,2,0,Ahmad 1118,Journalist,Semporna,0
53,4262,48922,48,0.45326177252585964,6,4,John 1119,Marketing Manager,Gua Musang,1
49,4042,28812,24,0.7921899382752451,1,1,Ahmad 1120,Police Officer,Temerloh,1
63,6915,14799,60,0.8386217961980568,7,1,John 1121,Content Creator,Temerloh,1
42,7074,27312,60,0.6547757512842602,6,1,Ahmad 1122,Teacher,Sitiawan,1
46,6481,40620,48,0.22842585230842016,4,5,John 1123,CEO,Melaka City,1
48,3095,2449,48,0.2740117803855475,3,3,Ahmad 1124,Factory Worker,Kampar,0
41,5845,25426,12,0.31484115540873536,0,5,John 1125,Clerk,Kota Tinggi,1
27,5218,36427,12,0.116804107733952,4,1,Ahmad 1126,Accountant,Miri,1
37,7105,41277,36,0.2731596203699451,8,4,John 1127,Chef,Kota Bharu,1
40,3854,32551,36,0.20951922431253212,9,2,Ahmad 1128,Civil Engineer,George Town,1
61,1700,25277,60,0.45532874980860216,3,5,John 1129,Marketing Manager,Tawau,1
40,6380,36489,60,0.9084375478722649,8,4,Ahmad 1130,Waiter,Raub,1
42,1700,46212,24,0.10448031675395808,1,1,John 1131,Financial Advisor,Gua Musang,0
48,3536,10637,24,0.7202679239473956,3,2,Ahmad 1132,Receptionist,Kuching,1
60,2953,44258,12,0.6872830044131277,8,0,John 1133,Delivery Rider,Chukai,1
27,2940,36693,36,0.09575419866335766,3,0,Ahmad 1134,Receptionist,Iskandar Puteri,1
21,3501,10824,12,0.9225724049058001,4,4,John 1135,Waiter,Nilai,1
52,7434,27950,12,0.5684722021568196,7,2,Ahmad 1136,Technician,Bukit Mertajam,1
33,6641,24488,36,0.36372552113568424,0,4,John 1137,Business Analyst,Kuala Kangsar,1
50,4496,40008,24,0.7565385834953067,0,2,Ahmad 1138,Mechanic,Alor Gajah,1
43,7267,1215,36,0.25736545840163405,8,2,John 1139,Nurse,Muar,0
39,2875,41067,48,0.6935098370463204,8,4,Ahmad 1140,Doctor,Keningau,1
52,2603,12523,48,0.03971120757224722,3,2,John 1141,Financial Advisor,Bintulu,1
50,6727,11364,48,0.839408037609272,1,5,Ahmad 1142,Teacher,Ipoh,1
49,6159,4153,60,0.4481708470213185,8,1,John 1143,Teacher,Kluang,0
49,4079,24834,24,0.6366929143579417,3,2,Ahmad 1144,Technician,Bahau,1
50,2729,35474,24,0.22123781980668367,5,5,John 1145,Delivery Rider,Sepang,1
36,7919,44066,60,0.677073712658448,0,2,Ahmad 1146,Marketing Manager,Semporna,1
60,1700,35335,12,0.7722402758932766,8,5,John 1147,Data Scientist,Subang Jaya,1
39,3803,11400,48,0.47321318688439873,4,4,Ahmad 1148,Plumber,Putrajaya,1
38,5457,11345,48,0.6177269240617943,2,0,John 1149,Sales Executive,Pasir Gudang,1
21,8604,34896,12,0.45632592382239856,3,3,Ahmad 1150,Plumber,Tawau,1
34,5766,20894,36,0.8940913692578455,0,2,John 1151,Content Creator,Kapit,1
22,5960,29899,36,0.49786918051431917,8,3,Ahmad 1152,Electrician,Sri Aman,1
48,3861,41635,24,0.8418087090288189,7,2,John 1153,Real Estate Agent,Sitiawan,1
50,6136,29229,60,0.8013520582702486,3,4,Ahmad 1154,Electrician,Nibong Tebal,1
58,5210,6583,24,0.41050482134835653,1,4,John 1155,Editor,Subang Jaya,1
24,1823,5897,36,0.23008449185747504,8,5,Ahmad 1156,Lawyer,Teluk Intan,1
21,6585,7001,12,0.406082132559771,3,2,John 1157,Data Scientist,Bahau,1
28,6940,44881,24,0.8262173757752201,8,4,Ahmad 1158,Data Scientist,Batu Pahat,1
49,6606,5567,48,0.22763253581939236,9,4,John 1159,Waiter,Dungun,1
59,5066,10271,48,0.5244363458577493,2,2,Ahmad 1160,Pharmacist,Kulim,1
23,3087,48116,12,0.8060967479607475,6,5,John 1161,Content Creator,Arau,1
52,1700,12703,36,0.3534774751283788,6,5,Ahmad 1162,Nurse,Bintulu,1
30,5314,14329,48,0.6422096370026974,9,5,John 1163,Factory Worker,Arau,1
30,7163,36509,48,0.24563157404881453,3,5,Ahmad 1164,Plumber,Besut,1
39,6991,7256,60,0.10927944536815992,1,0,John 1165,Civil Engineer,Shah Alam,0
54,6632,1228,24,0.7943842250928563,8,2,Ahmad 1166,Accountant,Sungai Petani,1
53,4851,25746,36,0.09896862340870682,3,0,John 1167,Journalist,Port Dickson,1
43,7174,17678,24,0.2713813950795846,7,4,Ahmad 1168,Delivery Rider,Jasin,1
48,6848,38052,36,0.8551094219974401,1,0,John 1169,Human Resources Manager,Petaling Jaya,1
52,4154,47032,48,0.3464692870786672,7,5,Ahmad 1170,Mechanical Engineer,Bukit Mertajam,1
27,6353,47158,60,0.9730453495141611,9,4,John 1171,CEO,Jitra,1
49,3928,24185,24,0.9797343347738597,4,0,Ahmad 1172,Civil Engineer,Bukit Mertajam,1
28,6080,34686,48,0.2682760204535567,6,0,John 1173,Accountant,Arau,1
21,2401,12445,36,0.04097822224989045,6,2,Ahmad 1174,Doctor,Lahad Datu,1
23,2555,34266,24,0.7050632842053791,8,0,John 1175,Software Engineer,Pasir Mas,1
44,7116,3809,24,0.4509865026483437,2,4,Ahmad 1176,Waiter,Kluang,0
43,6875,38729,48,0.10075284395957629,9,5,John 1177,Financial Advisor,Jitra,1
28,6267,42785,24,0.7075228189780428,3,2,Ahmad 1178,Mechanic,Mentakab,1
57,5175,37547,60,0.031174909111921223,9,0,John 1179,Journalist,Dungun,1
23,1700,43818,60,0.8701966904922421,3,2,Ahmad 1180,Content Creator,Kota Tinggi,1
53,4850,35886,48,0.13865252911330372,9,3,John 1181,Nurse,Jitra,1
48,5908,7391,36,0.127311878746725,4,2,Ahmad 1182,Nurse,Bentong,0
28,3930,1145,48,0.17567229796858452,5,5,John 1183,Social Media Manager,Nilai,0
54,3575,14929,60,0.9602663584920665,2,3,Ahmad 1184,Delivery Rider,Arau,1
55,7888,25326,12,0.693169360253846,3,3,John 1185,Chef,Iskandar Puteri,1
52,4879,30991,12,0.8013715354636367,2,2,Ahmad 1186,Receptionist,Putrajaya,1
44,5909,48685,24,0.397634985732753,1,4,John 1187,Mechanical Engineer,Sibu,1
34,6548,38333,24,0.33631272750495556,9,5,Ahmad 1188,Editor,Subang Jaya,1
52,2997,17576,12,0.23448400678316994,8,4,John 1189,CEO,Mersing,1
63,5386,40405,60,0.48064802831240894,0,5,Ahmad 1190,Software Engineer,Iskandar Puteri,1
36,7639,29464,24,0.5518287335341685,1,5,John 1191,Receptionist,Sitiawan,1
24,8638,9243,48,0.6317748436527554,7,4,Ahmad 1192,Social Media Manager,Melaka City,1
57,5079,32601,48,0.2571185039986945,6,1,John 1193,Customer Service Representative,Nibong Tebal,1
41,4524,3410,60,0.9486540809029906,0,3,Ahmad 1194,Receptionist,Sri Aman,0
34,5538,2820,24,0.16975849820713584,4,2,John 1195,Nurse,Johor Bahru,0
51,5487,36289,48,0.9656531747664123,9,4,Ahmad 1196,Real Estate Agent,Chukai,1
38,7773,39650,24,0.014856122507503788,5,4,John 1197,Plumber,Muar,1
27,3007,35635,24,0.4811256918168456,4,2,Ahmad 1198,Lawyer,Kampar,1
30,4440,8465,48,0.3333678381165628,3,3,John 1199,Business Analyst,Kuala Lumpur,1
27,2765,33439,12,0.4491234139302508,0,2,Ahmad 1200,Software Engineer,Shah Alam,1
53,2975,28314,48,0.570664578980789,6,5,John 1201,Civil Engineer,Kota Tinggi,1
43,5753,45229,60,0.43558915801270903,8,1,Ahmad 1202,Delivery Rider,Cyberjaya,1
41,6619,20583,36,0.41484685030159496,5,5,John 1203,Editor,Keningau,1
39,3701,28155,48,0.7327234154133065,2,1,Ahmad 1204,Civil Engineer,Sandakan,1
39,6544,39871,24,0.6858762750864646,9,2,John 1205,Delivery Rider,Ampang,1
56,7223,13197,24,0.8332712820358479,3,5,Ahmad 1206,Teacher,Ampang,1
49,8869,30511,48,0.24995898123949556,9,3,John 1207,Receptionist,Cyberjaya,1
38,5139,16424,36,0.6095285097540636,4,5,Ahmad 1208,Dentist,Iskandar Puteri,1
22,3720,49821,48,0.5851947853928539,0,4,John 1209,Operations Manager,Bayan Lepas,1
21,2995,1240,36,0.36973781087268875,4,1,Ahmad 1210,Receptionist,Rawang,0
25,2796,5631,36,0.4860575419026809,0,1,John 1211,Nurse,Alor Gajah,1
40,7499,10599,60,0.31378214330572873,8,3,Ahmad 1212,Human Resources Manager,Rawang,1
31,1969,45462,24,0.1418443976169852,6,1,John 1213,Electrician,Mentakab,1
62,7435,25658,24,0.21380121066273283,2,1,Ahmad 1214,Pharmacist,Sandakan,1
22,3263,38845,36,0.10551364640120109,8,3,John 1215,Technician,Pasir Mas,1
23,3629,33574,24,0.6830695751901241,1,5,Ahmad 1216,Pharmacist,Semporna,1
43,4696,37536,12,0.6607273931091515,6,2,John 1217,Architect,Miri,1
32,3592,42910,36,0.9506063715798728,8,5,Ahmad 1218,Electrician,Kuching,1
40,6863,8995,24,0.7296784136472413,5,4,John 1219,Doctor,Bentong,1
25,8626,26186,12,0.052045838756131446,9,4,Ahmad 1220,Pharmacist,Subang Jaya,1
57,3685,30245,60,0.8842451739289542,4,1,John 1221,Pharmacist,Batu Pahat,1
58,4135,23813,24,0.8626751629457258,6,4,Ahmad 1222,Software Engineer,Jitra,1
50,4673,14276,12,0.4433203207726987,5,2,John 1223,Waiter,Rawang,1
29,6082,20989,48,0.5858630505279215,4,1,Ahmad 1224,Delivery Rider,Seremban,1
54,4693,13746,48,0.9760783324725189,1,4,John 1225,Chef,Tanah Merah,1
64,7774,45243,12,0.5323043638481663,7,0,Ahmad 1226,Lawyer,Kota Kinabalu,1
55,7293,19557,36,0.9053218283760898,6,0,John 1227,Editor,Kuching,1
42,2629,29060,36,0.08303875781018644,5,0,Ahmad 1228,Accountant,George Town,1
64,6041,7568,24,0.19105186870868285,4,0,John 1229,Accountant,Rawang,0
44,8040,36369,48,0.4407549434413178,4,5,Ahmad 1230,Nurse,Rawang,1
37,4010,20041,36,0.5847568083373047,8,0,John 1231,Civil Engineer,Ampang,1
30,4411,7080,36,0.8162278518628002,0,1,Ahmad 1232,Journalist,Bayan Lepas,1
50,3943,14854,48,0.9882621151431868,8,3,John 1233,Project Manager,Melaka City,1
43,3985,3159,60,0.38885149647411643,5,5,Ahmad 1234,Software Engineer,Butterworth,1
52,1700,28025,36,0.04741563614008493,3,3,John 1235,Project Manager,Tawau,1
37,2343,42081,12,0.8011715032953248,9,1,Ahmad 1236,Factory Worker,Lahad Datu,1
37,5154,5368,24,0.6043807190828081,6,1,John 1237,Civil Engineer,Keningau,1
34,8027,35085,36,0.19854285886820167,8,2,Ahmad 1238,Teacher,Sungai Petani,1
29,3773,28094,36,0.49482845662142017,4,5,John 1239,Mechanic,Putrajaya,1
60,3714,47040,60,0.7423102455337244,4,3,Ahmad 1240,Journalist,Jitra,1
22,8403,2230,12,0.7704117870686438,7,0,John 1241,CEO,Sitiawan,0
45,2783,18517,24,0.499618411998762,6,1,Ahmad 1242,Delivery Rider,Mentakab,1
59,1700,24991,36,0.30521453012885913,7,0,John 1243,Chef,Port Dickson,1
29,3342,2301,24,0.9737425820384935,9,3,Ahmad 1244,Customer Service Representative,Bahau,1
42,3674,29610,48,0.6633626109564928,1,5,John 1245,Electrician,Ampang,1
63,1700,16927,36,0.4082375193462987,8,4,Ahmad 1246,Plumber,Butterworth,1
24,4743,35678,36,0.2804632242046524,2,4,John 1247,Receptionist,Melaka City,1
46,6896,25466,48,0.7311029830035621,5,1,Ahmad 1248,Operations Manager,Puchong,1
49,2428,15904,60,0.2421834455937677,5,2,John 1249,Factory Worker,Sungai Petani,1
54,5175,41875,36,0.17170998897368817,1,0,Ahmad 1250,Operations Manager,Nilai,1
43,5791,27081,24,0.5298338889620703,6,1,John 1251,CEO,Kangar,1
57,4833,25354,12,0.28998739264414186,8,2,Ahmad 1252,Electrician,Bintulu,1
31,5371,28761,24,0.628905144923615,9,0,John 1253,Financial Advisor,Cyberjaya,1
26,5394,19300,60,0.11793867487423348,0,3,Ahmad 1254,Social Media Manager,Segamat,1
38,3374,30491,12,0.6549411045673216,7,4,John 1255,Delivery Rider,Kuching,1
41,7997,36525,24,0.2832965279977022,1,2,Ahmad 1256,Customer Service Representative,Klang,1
62,7495,27532,24,0.00024293443451273156,0,0,John 1257,Teacher,Kuala Lumpur,1
56,7379,7464,48,0.12693605767417637,7,1,Ahmad 1258,Social Media Manager,Sungai Petani,0
61,7027,17562,60,0.9336153778350941,1,0,John 1259,Nurse,Putrajaya,1
58,1850,42856,48,0.8673546391153578,5,1,Ahmad 1260,Waiter,Tawau,1
54,6852,48892,12,0.23360903203623684,5,4,John 1261,Accountant,Kajang,1
37,6311,48028,48,0.7783719045454912,4,4,Ahmad 1262,Marketing Manager,Kajang,1
57,1926,43511,60,0.6085715931739742,7,0,John 1263,Real Estate Agent,Jasin,1
45,4570,9683,36,0.9709047114498695,2,0,Ahmad 1264,Electrician,Seremban,1
58,5553,33634,36,0.3736056595340591,9,1,John 1265,Delivery Rider,Melaka City,1
32,8328,1060,12,0.6814606125171713,3,1,Ahmad 1266,Architect,Puchong,0
43,6449,10269,36,0.06353572242391858,6,2,John 1267,Waiter,Segamat,0
62,3270,24065,48,0.39624734681640594,6,2,Ahmad 1268,Dentist,Besut,1
42,8390,3895,12,0.9638176611881805,7,2,John 1269,Accountant,Lahad Datu,1
41,5087,16323,60,0.5389808744501206,1,0,Ahmad 1270,Doctor,Chukai,1
